original_title,id,weighted_rating
Gone Girl,210577,7.69819871020494
The Bourne Identity,2501,7.094170209003009
GoldenEye,710,6.404845612345016
The General's Daughter,2275,6.095450809546418
The Truman Show,37165,7.561486849558726
The Prince of Egypt,9837,6.465141452555484
Daddy Day Care,10708,5.893093999193807
2 Guns,136400,6.439657162259833
Cats & Dogs,10992,5.740672223953648
The Italian Job,9654,6.459575527196499
Two Weeks Notice,2642,6.016955808899551
Antz,8916,6.03456700074521
Couples Retreat,19899,5.74188033798378
Days of Thunder,2119,6.031327270057313
Cheaper by the Dozen 2,9641,5.930084992479224
Maze Runner: The Scorch Trials,294254,6.34029447729914
Eat Pray Love,38167,5.957963151072079
The Family Man,5994,6.262187038535955
RED,39514,6.494785612183754
Any Given Sunday,9563,6.351067173779645
The Horse Whisperer,547,6.266014947059252
Collateral,1538,6.694750919806945
The Scorpion King,9334,5.686226434551599
Ladder 49,11128,6.117376800420858
Jack Reacher,75780,6.259366186052068
Deep Blue Sea,8914,5.871682734250838
Michael Jackson's This Is It,13576,6.246178149311834
Contagion,39538,6.162163582059394
Kangaroo Jack,10628,5.7069243891520465
Coraline,14836,6.881216099834
The Happening,8645,5.421903637331852
Man on Fire,9509,6.911749569088626
The Shaggy Dog,10067,5.844439551740995
Starsky & Hutch,9384,5.863816422727108
Jingle All the Way,9279,5.833876105140952
Hellboy,1487,6.398974645737553
A Civil Action,9422,6.094934894267571
ParaNorman,77174,6.40731240615624
The Jackal,4824,6.096609243177145
Paycheck,9620,6.008617662493364
Up Close & Personal,9302,6.0818570006317465
The Tale of Despereaux,10199,6.017943132091913
The Tuxedo,10771,5.7798954428492415
Under Siege 2: Dark Territory,3512,5.984656873875989
Jack Ryan: Shadow Recruit,137094,5.974960684636221
Joy,274479,6.302722617208325
London Has Fallen,267860,5.891991684544202
Alien: Resurrection,8078,5.968115285611177
Shooter,7485,6.629807859967038
The Boxtrolls,170687,6.334587255779081
Practical Magic,6435,6.1588678642468615
The Lego Movie,137106,7.227698591726198
Miss Congeniality 2: Armed and Fabulous,10040,5.803838613331182
Reign of Fire,6278,6.049386696052257
Gangster Squad,82682,6.168977295964023
Year One,17610,5.473533403089576
Invictus,22954,6.6413220875154355
State of Play,16995,6.334230362666803
Duplicity,16558,6.009762800210442
My Favorite Martian,9849,5.996895887458715
The Sentinel,5820,6.02541546804935
Planet 51,16866,5.881764505603014
Star Trek: Nemesis,201,6.096475452525688
Intolerable Cruelty,11775,5.992257322106779
Trouble with the Curve,87825,6.261950510192569
Edge of Darkness,12201,6.13626981461617
The Relic,11015,6.050100735443804
Analyze That,9932,5.960145313644295
Righteous Kill,13389,6.028730236402247
Mercury Rising,8838,6.062833458161465
The Soloist,17332,6.216018927429233
The Legend of Bagger Vance,4958,6.1464465230121395
Almost Famous,786,6.772409506678071
Garfield: A Tail of Two Kitties,9513,5.7102475139388265
xXx: State of the Union,11679,5.499232326465215
Priest,38321,5.758140880026232
Sinbad: Legend of the Seven Seas,14411,6.263778628208653
Event Horizon,8413,6.297710299423792
Dragonfly,10052,6.095445977692512
The Black Dahlia,9676,5.983760261588579
Flyboys,9664,6.149491708475458
The Last Castle,2100,6.346662482149144
Supernova,10384,5.940416288242764
Winter's Tale,137321,6.056727144138423
The Mortal Instruments: City of Bones,123553,6.16664346569673
Meet Dave,11260,5.727976894900767
Dark Water,9009,5.8790532753311915
Edtv,11374,6.021762465962921
Inkheart,2309,6.0522470011263625
The Spirit,8285,5.672304858626478
Mortdecai,210860,5.685613605577406
In the Name of the King: A Dungeon Siege Tale,2312,5.6296020676001035
Beyond Borders,9839,6.1728169769882
西游记之孙悟空三打白骨精,381902,6.091217843726199
The Great Raid,13922,6.171710788168376
Deadpool,293660,7.3179171010438955
Holy Man,9713,5.937963922212728
American Sniper,190859,7.215031669643235
Goosebumps,257445,6.154956645308802
Just Like Heaven,9007,6.272664176222939
The Flintstones in Viva Rock Vegas,889,5.833691781982215
Rambo III,1370,5.903651410155867
Leatherheads,4942,6.035115144665706
The Ridiculous 6,347969,5.682507674808973
Did You Hear About the Morgans?,24438,5.823445868769117
The Internship,116741,6.0982101390096
Resident Evil: Afterlife,35791,5.903290829801238
Red Tails,72431,6.056430789729655
The Devil's Advocate,1813,6.81376385886692
That's My Boy,87428,5.868091044097018
DragonHeart,8840,6.222760226324165
After the Sunset,10589,6.072093812140633
Ghost Rider: Spirit of Vengeance,71676,5.249112089718292
Captain Corelli's Mandolin,1722,5.996557946739376
The Pacifier,10022,5.937361435895852
Walking Tall,11358,6.062103163162718
Forrest Gump,13,8.020758542096774
Alvin and the Chipmunks,6477,5.728891296943066
Meet the Parents,1597,6.446833253129746
Pocahontas,10530,6.49640573615744
Superman,1924,6.5622406297229325
The Nutty Professor,9327,5.755652926708927
Hitch,8488,6.306123782725287
George of the Jungle,10603,5.815048551274828
American Wedding,8273,6.0372153163661935
Captain Phillips,109424,7.252032708130189
Date Night,35056,5.97701661091557
Casper,8839,6.039545908339027
The Equalizer,156022,6.899055231747934
Maid in Manhattan,7303,5.898128742738241
Crimson Tide,8963,6.459297764465803
The Pursuit of Happyness,1402,7.336999965669731
Flightplan,9315,6.097159581316661
Disclosure,8984,6.0511476390474925
City of Angels,795,6.22192055901895
Kill Bill: Vol. 1,24,7.491736989008617
Bowfinger,11353,6.070057879977307
Kill Bill: Vol. 2,393,7.362984182690747
Tango & Cash,9618,6.096413540775826
Death Becomes Her,9374,6.189488451399708
Shanghai Noon,8584,6.14700331952292
Executive Decision,2320,6.0183818701534975
Mr. Popper's Penguins,58224,5.895305601610682
The Forbidden Kingdom,1729,6.173352013347935
Free Birds,175574,5.993204627329804
Alien³,8077,6.167079682766294
Evita,8818,6.067011531192421
Ronin,8195,6.379836895734504
The Ghost and the Darkness,10586,6.16832294606831
Paddington,116149,6.587758338782782
The Watch,80035,5.661885936359283
The Hunted,10632,6.074972895841878
Instinct,12117,6.111672199204866
Stuck on You,1792,5.8922338065883295
Semi-Pro,13260,5.917918450174507
The Pirates! In an Adventure with Scientists!,72197,6.197087168688709
Changeling,3580,6.824063359913032
Chain Reaction,12123,5.873384618695546
The Fan,9566,6.012090593663446
The Phantom of the Opera,9833,6.431699181622713
Elizabeth: The Golden Age,4517,6.241482352712637
Æon Flux,8202,5.755406031237418
Gods and Generals,16072,6.094541550601527
Turbulence,34314,6.024843512191995
Imagine That,19724,6.033577037289157
Muppets Most Wanted,145220,6.125925380158994
Thunderbirds,14623,5.886134445380205
Burlesque,42297,6.446518418922167
Un long dimanche de fiançailles,2841,6.415378299951545
Lolita,802,6.514757075494481
D-Tox,10375,5.9806651807059845
Blade II,36586,6.165553912159568
Seven Pounds,11321,7.126584688635872
Bullet to the Head,70074,5.7412083610976605
The Godfather: Part III,242,6.775153224435078
Elizabethtown,9621,6.095972182242837
"You, Me and Dupree",1819,5.847324061159895
Superman II,8536,6.280982354919503
Gigli,8046,5.773573841945929
All the King's Men,1717,6.049204069666667
Shaft,479,5.919141451934481
Anastasia,9444,6.956101584695783
Moulin Rouge!,824,6.927343503311657
Domestic Disturbance,11456,6.001954600820105
Black Mass,261023,6.2233202263185134
Flags of Our Fathers,3683,6.346388910168184
Law Abiding Citizen,22803,6.833218973689004
Grindhouse,285923,6.364949760131633
Beloved,39437,6.0875735271741975
Lucky You,1950,6.025488562000611
Catch Me If You Can,640,7.438712054715388
Zero Dark Thirty,97630,6.516852792784382
The Break-Up,9767,5.832215602419559
Mamma Mia!,11631,6.293789681185543
Valentine's Day,32856,5.866073914880035
The Dukes of Hazzard,6519,5.795977587088277
The Thin Red Line,8741,6.659371818360954
The Change-Up,49520,5.997191983710553
Man on the Moon,1850,6.393144893814499
Casino,524,7.184672236731474
From Paris with Love,26389,6.096964522476107
Bulletproof Monk,11817,5.822021061543574
"Me, Myself & Irene",2123,6.09742408410784
Barnyard,9907,5.908532351166233
Deck the Halls,9969,5.9661693892468985
The Twilight Saga: New Moon,18239,5.7148455610516775
Shrek,808,7.11448052320799
The Adjustment Bureau,38050,6.374748854571039
Robin Hood: Prince of Thieves,8367,6.373436008501367
Jerry Maguire,9390,6.429301658889731
Ted,72105,6.2720696270121445
As Good as It Gets,2898,6.7064825343403935
Patch Adams,10312,6.574362783050335
Anchorman 2: The Legend Continues,109443,6.041832211982836
Mr. Deeds,2022,5.863816422727108
Super 8,37686,6.482415252323877
Erin Brockovich,462,6.589654205708634
How to Lose a Guy in 10 Days,9919,6.2043857562188975
22 Jump Street,187017,6.835316747934796
Interview with the Vampire,628,6.83810179187819
Yes Man,10201,6.311571216623211
Central Intelligence,302699,6.167314089213613
Stepmom,9441,6.31420639526614
Daddy's Home,274167,5.936325722901351
Into the Woods,224141,5.752526632348817
Inside Man,388,6.9243769326283005
Payback,2112,6.35244059743096
Congo,10329,5.848987257230405
We Bought a Zoo,74465,6.318227991495597
Knowing,13811,5.964408539688554
Failure to Launch,6877,5.8855806317619885
The Ring Two,10320,5.773831608614458
"Crazy, Stupid, Love.",50646,6.789958304668292
Garfield,8920,5.623410843016051
Christmas with the Kranks,13673,5.908718310583019
Moneyball,60308,6.684664804341515
Outbreak,6950,6.1786184630127945
Non-Stop,225574,6.6268049868565955
Race to Witch Mountain,13836,5.851554262332531
V for Vendetta,752,7.471350977506998
Shanghai Knights,6038,6.048592086741867
Curious George,9975,6.107483566090694
Herbie Fully Loaded,11451,5.6730460242262595
Don't Say a Word,12103,6.072545574932114
Hansel & Gretel: Witch Hunters,60304,5.773107604173897
Unfaithful,2251,6.150234225947212
I Am Number Four,46529,5.962144668256672
Syriana,231,6.172286401344131
13 Hours: The Secret Soldiers of Benghazi,300671,6.601290592657416
The Book of Life,228326,6.704162404018426
Firewall,9754,5.962829654552015
Absolute Power,66,6.165187285786049
G.I. Jane,4421,6.061335441940397
The Game,2649,7.037870464897482
Silent Hill,588,6.215883839289276
The Replacements,10393,6.095441135563529
American Reunion,71552,6.09817431892591
The Negotiator,9631,6.4055038938973095
Into the Storm,216282,5.939570529429076
Beverly Hills Cop III,306,5.874060937257789
Gremlins 2: The New Batch,928,6.143837630800648
The Judge,205587,6.82147244743444
The Peacemaker,6623,6.018601902264483
Resident Evil: Apocalypse,1577,6.097861006733599
Bridget Jones: The Edge of Reason,9801,6.097117571763025
Out of Time,2116,6.095859380007243
On Deadly Ground,9624,5.897162671417112
The Adventures of Sharkboy and Lavagirl,14199,5.641393331343766
The Beach,1907,6.222970001521187
Raising Helen,4599,6.054573543440367
Ninja Assassin,22832,6.12960071086829
For Love of the Game,10390,6.1161264542671105
Striptease,9879,5.725689536336869
Marmaduke,38579,5.910279061474902
Hereafter,44603,5.97391774588978
Murder by Numbers,11892,6.06908243460716
Assassins,9691,6.061771799019564
Hannibal Rising,1248,6.049919071503773
The Story of Us,12220,6.076261400612308
The Host,72710,6.027192165980622
Basic,10782,6.123754165117245
Blood Work,9573,6.095455631157922
The International,4959,6.062833458161465
Escape from L.A.,10061,5.9281966573592975
The Iron Giant,10386,7.0890556190464675
The Life Aquatic with Steve Zissou,421,6.609561909419834
Free State of Jones,316152,6.279933408835264
The Life of David Gale,11615,6.569578963447639
Man of the House,13498,5.9970406857113705
Run All Night,241554,6.219497421372315
Eastern Promises,2252,6.685627491641437
Into the Blue,11968,5.981482549558762
Joan of Arc,10047,6.129345756448619
Your Highness,38319,5.732468621717803
Dream House,69668,5.992257322106779
Mad City,9770,6.074969319483812
Baby's Day Out,11212,6.0144956875902125
The Scarlet Letter,10533,6.0182878628001175
Fair Game,38363,6.192249242156812
Domino,9923,6.0587916953004655
Jade,11863,6.04384182725208
Gamer,18501,5.843380559597662
Beautiful Creatures,109491,5.8117121045585245
Death to Smoochy,9275,6.064706599192064
Zoolander 2,329833,5.370063465622352
The Big Bounce,12634,5.991963599259373
What Planet Are You From?,10416,6.0610230961878635
Drive Angry,47327,5.73791580411028
Street Fighter: The Legend of Chun-Li,15268,5.804899809296645
The One,10796,5.947520126008939
The Adventures of Ford Fairlane,9548,6.103478525661719
The Boat That Rocked,18947,6.618925819734591
Traffic,1900,6.442679790686803
Indiana Jones and the Last Crusade,89,7.314478053219565
Anna Karenina,96724,6.282573474752997
Chappie,198184,6.501819288853138
The Bone Collector,9481,6.308578438118005
Panic Room,4547,6.350692136691196
The Tooth Fairy,53953,6.063107778810792
Three Kings,6415,6.339043293457502
Child 44,181283,6.096662038145192
Rat Race,9896,6.055326473912784
K-PAX,167,6.582172696682372
Kate & Leopold,11232,6.060114572044569
Bedazzled,1636,5.891686585032012
The Cotton Club,2148,6.136886887644319
3:10 to Yuma,5176,6.591359329004154
Taken 3,260346,6.098540387403403
Out of Sight,1389,6.220422595046706
The Cable Guy,9894,5.918334500936913
1947: Earth,7504,6.100284511718017
Dick Tracy,8592,6.044878490639858
The Thomas Crown Affair,913,6.253471795631677
Riding in Cars with Boys,11091,6.1439171778673405
First Blood,1368,6.833548590427993
Солярис,593,6.617964721788487
Happily N'Ever After,5393,5.90952155436423
Mary Reilly,9095,6.058240773872459
My Best Friend's Wedding,8874,6.185139907678774
America's Sweethearts,11467,5.942862443655887
Insomnia,320,6.523925954917793
Star Trek: First Contact,199,6.522318475507687
Jonah Hex,20533,5.479449147298056
Courage Under Fire,10684,6.11950736255544
Liar Liar,1624,6.295656899374277
The Infiltrator,325789,6.31534711026135
Inchon,113464,6.095283824202164
The Flintstones,888,5.630193196405701
Taken 2,82675,6.098773039919158
Scary Movie 3,4256,5.931532214608972
Miss Congeniality,1493,6.097475647923167
Journey to the Center of the Earth,88751,5.906016314682384
The Princess Diaries 2: Royal Engagement,11130,6.048422717321366
The Pelican Brief,9944,6.163069362198917
The Client,10731,6.177904862626784
The Bucket List,7350,6.638605565592371
Patriot Games,9869,6.170322416059376
Monster-in-Law,4379,5.918725306512899
Prisoners,146233,7.551592514845651
Training Day,2034,6.925010494622602
Galaxy Quest,926,6.489438610015544
Scary Movie 2,4248,5.69773910322623
The Muppets,64328,6.258346700038352
Blade,36647,6.386740733395459
Coach Carter,7214,6.579053415482367
Changing Lanes,1537,6.038169211767969
Anaconda,9360,5.46305186493321
Coyote Ugly,6282,5.965304676569524
Love Actually,508,6.743703198924803
A Bug's Life,9487,6.6287986804793615
From Hell,768,6.347691841729793
The Specialist,2636,5.917146490240361
Tin Cup,10478,6.061366070983098
"Yours, Mine and Ours",27983,6.097789637193844
Kicking & Screaming,9981,5.9989736048139015
The Hitchhiker's Guide to the Galaxy,7453,6.418252076978074
Fat Albert,15045,5.940684920021698
Resident Evil: Extinction,7737,6.0978873555050495
Blended,232672,6.386040945223687
Last Holiday,17379,6.136675292466433
The River Wild,8987,6.095474815828496
The Indian in the Cupboard,11359,6.064328615028686
Savages,82525,6.148096034584303
Cellular,9759,6.096635847781482
Johnny English,9486,6.043700778859705
The Ant Bully,9906,5.897111362027639
Dune,841,6.2696901792978075
Across the Universe,4688,6.453561993897603
Revolutionary Road,4148,6.408648443428432
16 Blocks,2207,6.1441990618501965
Babylon A.D.,9381,5.762194827023347
The Glimmer Man,9625,5.927716284176119
Multiplicity,9304,5.991545022992148
Aliens in the Attic,20856,5.896752305652062
The Pledge,5955,6.185787283986876
The Producers,9899,6.095174325264491
The Phantom,9826,5.877117788205495
All the Pretty Horses,21355,6.072053151094044
Nixon,10858,6.182513776125541
The Ghost Writer,11439,6.3825665278845465
Deep Rising,9457,6.077916307344363
Miracle at St. Anna,12412,6.116570861628399
滿城盡帶黃金甲,1494,6.203362454011164
Bangkok Dangerous,13184,5.754523036930808
Big Trouble,2185,6.114327080119265
Love in the Time of Cholera,6639,6.124450076967013
Shadow Conspiracy,38153,6.063410004004675
Johnny English Reborn,58233,6.03981793522356
Foodfight!,116977,5.9554048177629
Argo,68734,6.921707099626848
The Fugitive,5503,6.783377975988506
The Bounty Hunter,27573,5.774655210277342
Sleepers,819,6.687753795523236
Rambo: First Blood Part II,1369,6.205221597251015
The Juror,9623,6.030202526312764
Pinocchio,10895,6.615991583272401
Heaven's Gate,10935,6.115409953309148
Underworld: Evolution,834,6.300446871771133
Victor Frankenstein,228066,5.856212575042179
Finding Forrester,711,6.357347174600769
28 Days,10468,6.073466301425172
